!xValues(GHz)	yValues(K)
104.9620282000	0.000000e+00
104.9625214900	0.000000e+00
104.9630147800	6.766527e+00
104.9635080600	4.615036e+00
104.9640013500	3.642531e+00
104.9644946400	3.034986e+00
104.9649879200	2.455486e+00
104.9654812100	2.096653e+00
104.9659745000	1.974718e+00
104.9664677800	0.000000e+00
104.9669610700	0.000000e+00
104.9674543600	0.000000e+00
104.9679476400	2.217092e-01
104.9684409300	1.493769e-02
104.9689342200	0.000000e+00
104.9694275000	0.000000e+00
104.9699207900	2.100405e-01
104.9704140800	5.360801e-01
104.9709073600	7.587431e-01
104.9714006500	0.000000e+00
104.9718939300	0.000000e+00
104.9723872200	0.000000e+00
104.9728805100	0.000000e+00
104.9733737900	0.000000e+00
104.9738670800	0.000000e+00
104.9743603700	0.000000e+00
104.9748536500	0.000000e+00
104.9753469400	0.000000e+00
104.9758402300	0.000000e+00
104.9763335100	1.152627e+01
104.9768268000	8.920491e+00
104.9773200900	6.788765e+00
104.9778133700	5.661114e+00
104.9783066600	5.254429e+00
104.9787999500	4.895469e+00
104.9792932300	4.318120e+00
104.9797865200	0.000000e+00
104.9802798100	0.000000e+00
104.9807730900	0.000000e+00
104.9812663800	0.000000e+00
104.9817596600	0.000000e+00
104.9822529500	0.000000e+00
104.9827462400	0.000000e+00
104.9832395200	0.000000e+00
104.9837328100	0.000000e+00
104.9842261000	0.000000e+00
104.9847193800	0.000000e+00
104.9852126700	0.000000e+00
104.9857059600	0.000000e+00
104.9861992400	0.000000e+00
104.9866925300	0.000000e+00
104.9871858200	0.000000e+00
104.9876791000	0.000000e+00
104.9881723900	0.000000e+00
104.9886656800	0.000000e+00
104.9891589600	0.000000e+00
104.9896522500	0.000000e+00
104.9901455400	0.000000e+00
104.9906388200	7.429959e+00
104.9911321100	8.035796e+00
104.9916254000	6.104682e+00
104.9921186800	3.539731e+00
104.9926119700	2.089645e+00
104.9931052500	1.673194e+00
104.9935985400	1.747341e+00
104.9940918300	2.186077e+00
104.9945851100	2.315894e+00
104.9950784000	2.056635e+00
104.9955716900	1.537879e+00
104.9960649700	9.151854e-01
104.9965582600	8.028446e-01
104.9970515500	1.902682e+00
104.9975448300	4.805546e+00
104.9980381200	8.717090e+00
104.9985314100	1.118010e+01
104.9990246900	1.155772e+01
104.9995179800	8.896614e+00
105.0000112700	5.517303e+00
105.0005045500	2.654312e+00
105.0009978400	6.871101e-01
105.0014911300	0.000000e+00
105.0019844100	0.000000e+00
105.0024777000	0.000000e+00
105.0029709800	0.000000e+00
105.0034642700	0.000000e+00
105.0039575600	0.000000e+00
105.0044508400	0.000000e+00
105.0049441300	0.000000e+00
105.0054374200	0.000000e+00
105.0059307000	0.000000e+00
105.0064239900	0.000000e+00
105.0069172800	0.000000e+00
105.0074105600	0.000000e+00
105.0079038500	0.000000e+00
105.0083971400	0.000000e+00
105.0088904200	0.000000e+00
105.0093837100	0.000000e+00
105.0098770000	0.000000e+00
105.0103702800	0.000000e+00
105.0108635700	0.000000e+00
105.0113568600	0.000000e+00
105.0118501400	1.962296e-01
105.0123434300	8.533215e-01
105.0128367100	1.580131e+00
105.0133300000	1.924935e+00
105.0138232900	1.884259e+00
105.0143165700	1.790682e+00
105.0148098600	1.717966e+00
105.0153031500	1.866923e+00
105.0157964300	1.993030e+00
105.0162897200	1.926323e+00
105.0167830100	1.786829e+00
105.0172762900	1.570988e+00
105.0177695800	0.000000e+00
105.0182628700	0.000000e+00
105.0187561500	0.000000e+00
105.0192494400	0.000000e+00
105.0197427300	0.000000e+00
105.0202360100	0.000000e+00
105.0207293000	0.000000e+00
105.0212225900	0.000000e+00
105.0217158700	0.000000e+00
105.0222091600	0.000000e+00
105.0227024400	0.000000e+00
105.0231957300	0.000000e+00
105.0236890200	0.000000e+00
105.0241823000	0.000000e+00
105.0246755900	0.000000e+00
105.0251688800	0.000000e+00
105.0256621600	0.000000e+00
105.0261554500	0.000000e+00
105.0266487400	0.000000e+00
105.0271420200	0.000000e+00
105.0276353100	0.000000e+00
105.0281286000	0.000000e+00
105.0286218800	0.000000e+00
105.0291151700	0.000000e+00
105.0296084600	0.000000e+00
105.0301017400	0.000000e+00
105.0305950300	0.000000e+00
105.0310883200	0.000000e+00
105.0315816000	0.000000e+00
105.0320748900	0.000000e+00
105.0325681700	0.000000e+00
105.0330614600	0.000000e+00
105.0335547500	0.000000e+00
105.0340480300	0.000000e+00
105.0345413200	0.000000e+00
105.0350346100	0.000000e+00
105.0355278900	0.000000e+00
105.0360211800	0.000000e+00
105.0365144700	0.000000e+00
105.0370077500	0.000000e+00
105.0375010400	0.000000e+00
105.0379943300	0.000000e+00
105.0384876100	0.000000e+00
105.0389809000	0.000000e+00
105.0394741900	0.000000e+00
105.0399674700	0.000000e+00
105.0404607600	0.000000e+00
105.0409540500	0.000000e+00
105.0414473300	0.000000e+00
105.0419406200	0.000000e+00
105.0424339000	0.000000e+00
105.0429271900	0.000000e+00
105.0434204800	0.000000e+00
105.0439137600	0.000000e+00
105.0444070500	0.000000e+00
105.0449003400	0.000000e+00
105.0453936200	0.000000e+00
105.0458869100	0.000000e+00
105.0463802000	0.000000e+00
105.0468734800	0.000000e+00
105.0473667700	0.000000e+00
105.0478600600	0.000000e+00
105.0483533400	0.000000e+00
105.0488466300	2.097044e+00
105.0493399200	2.065182e+00
105.0498332000	1.749181e+00
105.0503264900	1.716529e+00
105.0508197800	1.807081e+00
105.0513130600	1.810338e+00
105.0518063500	1.972709e+00
105.0522996300	1.485643e+00
105.0527929200	1.240778e+00
105.0532862100	1.172163e+00
105.0537794900	1.046171e+00
105.0542727800	9.884486e-01
105.0547660700	1.291068e+00
105.0552593500	1.539296e+00
105.0557526400	1.531057e+00
105.0562459300	1.606623e+00
105.0567392100	1.660657e+00
105.0572325000	2.060649e+00
105.0577257900	2.782929e+00
105.0582190700	3.190958e+00
105.0587123600	3.395964e+00
105.0592056500	0.000000e+00
105.0596989300	0.000000e+00
105.0601922200	0.000000e+00
105.0606855100	0.000000e+00
105.0611787900	0.000000e+00
105.0616720800	0.000000e+00
105.0621653600	0.000000e+00
105.0626586500	0.000000e+00
105.0631519400	0.000000e+00
105.0636452200	0.000000e+00
105.0641385100	0.000000e+00
105.0646318000	0.000000e+00
105.0651250800	0.000000e+00
105.0656183700	0.000000e+00
105.0661116600	1.147980e+01
105.0666049400	6.768477e+00
105.0670982300	6.447591e+00
105.0675915200	7.779674e+00
105.0680848000	9.413070e+00
105.0685780900	1.134020e+01
105.0690713800	1.328351e+01
105.0695646600	1.395749e+01
105.0700579500	0.000000e+00
105.0705512400	0.000000e+00
105.0710445200	0.000000e+00
105.0715378100	0.000000e+00
105.0720310900	0.000000e+00
105.0725243800	0.000000e+00
105.0730176700	0.000000e+00
105.0735109500	0.000000e+00
105.0740042400	0.000000e+00
105.0744975300	0.000000e+00
105.0749908100	0.000000e+00
105.0754841000	0.000000e+00
105.0759773900	0.000000e+00
105.0764706700	0.000000e+00
105.0769639600	0.000000e+00
105.0774572500	0.000000e+00
105.0779505300	0.000000e+00
105.0784438200	0.000000e+00
105.0789371100	0.000000e+00
105.0794303900	0.000000e+00
105.0799236800	0.000000e+00
105.0804169700	0.000000e+00
105.0809102500	0.000000e+00
105.0814035400	0.000000e+00
105.0818968200	0.000000e+00
105.0823901100	0.000000e+00
105.0828834000	0.000000e+00
105.0833766800	0.000000e+00
105.0838699700	0.000000e+00
105.0843632600	0.000000e+00
105.0848565400	0.000000e+00
105.0853498300	0.000000e+00
105.0858431200	0.000000e+00
105.0863364000	0.000000e+00
105.0868296900	0.000000e+00
105.0873229800	0.000000e+00
105.0878162600	0.000000e+00
105.0883095500	0.000000e+00
105.0888028400	0.000000e+00
105.0892961200	0.000000e+00
105.0897894100	0.000000e+00
105.0902827000	0.000000e+00
105.0907759800	1.297985e-01
105.0912692700	9.698709e-01
105.0917625600	2.140688e+00
105.0922558400	2.901957e+00
105.0927491300	2.713611e+00
105.0932424100	1.477703e+00
105.0937357000	8.748369e-01
105.0942289900	9.272243e-01
105.0947222700	1.252156e+00
105.0952155600	1.661739e+00
105.0957088500	2.230317e+00
105.0962021300	0.000000e+00
105.0966954200	3.209300e+00
105.0971887100	3.540656e+00
105.0976819900	4.558922e+00
105.0981752800	6.408925e+00
105.0986685700	8.434705e+00
105.0991618500	1.000332e+01
105.0996551400	1.161839e+01
105.1001484300	1.275861e+01
105.1006417100	1.216145e+01
105.1011350000	1.028143e+01
105.1016282900	7.820490e+00
105.1021215700	0.000000e+00
105.1026148600	0.000000e+00
105.1031081400	0.000000e+00
105.1036014300	0.000000e+00
105.1040947200	0.000000e+00
105.1045880000	0.000000e+00
105.1050812900	0.000000e+00
105.1055745800	0.000000e+00
105.1060678600	0.000000e+00
105.1065611500	0.000000e+00
105.1070544400	0.000000e+00
105.1075477200	0.000000e+00
105.1080410100	0.000000e+00
105.1085343000	0.000000e+00
105.1090275800	0.000000e+00
105.1095208700	0.000000e+00
105.1100141600	0.000000e+00
105.1105074400	0.000000e+00
105.1110007300	0.000000e+00
105.1114940200	0.000000e+00
105.1119873000	0.000000e+00
105.1124805900	0.000000e+00
105.1129738700	0.000000e+00
105.1134671600	9.828152e-01
105.1139604500	2.495318e+00
105.1144537300	4.439803e+00
105.1149470200	6.260469e+00
105.1154403100	6.992192e+00
105.1159335900	6.077507e+00
105.1164268800	0.000000e+00
105.1169201700	0.000000e+00
105.1174134500	0.000000e+00
105.1179067400	0.000000e+00
105.1184000300	0.000000e+00
105.1188933100	0.000000e+00
105.1193866000	6.179472e+00
105.1198798900	4.484096e+00
105.1203731700	2.350459e+00
105.1208664600	8.969098e-01
105.1213597500	1.990039e-01
105.1218530300	1.891720e-01
105.1223463200	4.774243e-01
105.1228396000	6.957993e-01
105.1233328900	7.071244e-01
105.1238261800	5.447027e-01
105.1243194600	3.052717e-01
105.1248127500	0.000000e+00
105.1253060400	0.000000e+00
105.1257993200	0.000000e+00
105.1262926100	0.000000e+00
105.1267859000	0.000000e+00
105.1272791800	0.000000e+00
105.1277724700	0.000000e+00
105.1282657600	0.000000e+00
105.1287590400	0.000000e+00
105.1292523300	0.000000e+00
105.1297456200	0.000000e+00
105.1302389000	0.000000e+00
105.1307321900	0.000000e+00
105.1312254800	0.000000e+00
105.1317187600	0.000000e+00
105.1322120500	0.000000e+00
105.1327053300	0.000000e+00
105.1331986200	0.000000e+00
105.1336919100	0.000000e+00
105.1341851900	0.000000e+00
105.1346784800	0.000000e+00
105.1351717700	0.000000e+00
105.1356650500	0.000000e+00
105.1361583400	0.000000e+00
105.1366516300	0.000000e+00
105.1371449100	0.000000e+00
105.1376382000	0.000000e+00
105.1381314900	0.000000e+00
105.1386247700	0.000000e+00
105.1391180600	0.000000e+00
105.1396113500	0.000000e+00
105.1401046300	4.570885e-01
105.1405979200	0.000000e+00
105.1410912100	0.000000e+00
105.1415844900	2.308868e-01
105.1420777800	9.226608e-01
105.1425710600	1.369328e+00
105.1430643500	1.426719e+00
105.1435576400	1.151850e+00
105.1440509200	0.000000e+00
105.1445442100	0.000000e+00
105.1450375000	0.000000e+00
105.1455307800	0.000000e+00
105.1460240700	2.386049e+00
105.1465173600	2.896176e+00
105.1470106400	3.087440e+00
105.1475039300	2.572304e+00
105.1479972200	1.741788e+00
105.1484905000	1.344683e+00
105.1489837900	1.520919e+00
105.1494770800	2.334573e+00
105.1499703600	3.389559e+00
105.1504636500	4.135969e+00
105.1509569400	4.125236e+00
105.1514502200	3.211882e+00
105.1519435100	2.226905e+00
105.1524367900	1.525412e+00
105.1529300800	1.171112e+00
105.1534233700	8.692320e-01
105.1539166500	4.301788e-01
105.1544099400	0.000000e+00
105.1549032300	0.000000e+00
105.1553965100	0.000000e+00
105.1558898000	0.000000e+00
105.1563830900	0.000000e+00
105.1568763700	0.000000e+00
105.1573696600	0.000000e+00
105.1578629500	1.219365e-01
105.1583562300	6.111150e-01
105.1588495200	1.547366e+00
105.1593428100	2.973648e+00
105.1598360900	5.385075e+00
105.1603293800	8.938057e+00
105.1608226700	1.329089e+01
105.1613159500	0.000000e+00
105.1618092400	2.052828e+01
105.1623025200	1.905301e+01
105.1627958100	1.345328e+01
105.1632891000	7.117428e+00
105.1637823800	2.898870e+00
105.1642756700	1.126047e+00
105.1647689600	6.439790e-01
105.1652622400	0.000000e+00
105.1657555300	0.000000e+00
105.1662488200	0.000000e+00
105.1667421000	0.000000e+00
105.1672353900	0.000000e+00
105.1677286800	0.000000e+00
105.1682219600	0.000000e+00
105.1687152500	1.033890e+00
105.1692085400	1.212393e-01
105.1697018200	0.000000e+00
105.1701951100	0.000000e+00
105.1706884000	0.000000e+00
105.1711816800	0.000000e+00
105.1716749700	0.000000e+00
105.1721682500	0.000000e+00
105.1726615400	0.000000e+00
105.1731548300	0.000000e+00
105.1736481100	0.000000e+00
105.1741414000	0.000000e+00
105.1746346900	0.000000e+00
105.1751279700	0.000000e+00
105.1756212600	0.000000e+00
105.1761145500	0.000000e+00
105.1766078300	0.000000e+00
105.1771011200	0.000000e+00
105.1775944100	0.000000e+00
105.1780876900	0.000000e+00
105.1785809800	0.000000e+00
105.1790742700	0.000000e+00
105.1795675500	0.000000e+00
105.1800608400	0.000000e+00
105.1805541300	0.000000e+00
105.1810474100	0.000000e+00
105.1815407000	0.000000e+00
105.1820339900	0.000000e+00
105.1825272700	0.000000e+00
105.1830205600	0.000000e+00
105.1835138400	0.000000e+00
105.1840071300	0.000000e+00
105.1845004200	0.000000e+00
105.1849937000	0.000000e+00
105.1854869900	0.000000e+00
105.1859802800	0.000000e+00
105.1864735600	0.000000e+00
105.1869668500	0.000000e+00
105.1874601400	0.000000e+00
105.1879534200	0.000000e+00
105.1884467100	0.000000e+00
105.1889400000	0.000000e+00
105.1894332800	0.000000e+00
105.1899265700	0.000000e+00
105.1904198600	0.000000e+00
105.1909131400	0.000000e+00
105.1914064300	0.000000e+00
105.1918997200	0.000000e+00
105.1923930000	0.000000e+00
105.1928862900	0.000000e+00
105.1933795700	0.000000e+00
105.1938728600	0.000000e+00
105.1943661500	0.000000e+00
105.1948594300	0.000000e+00
105.1953527200	0.000000e+00
105.1958460100	0.000000e+00
105.1963392900	0.000000e+00
105.1968325800	0.000000e+00
105.1973258700	0.000000e+00
105.1978191500	0.000000e+00
105.1983124400	0.000000e+00
105.1988057300	0.000000e+00
105.1992990100	0.000000e+00
105.1997923000	0.000000e+00
105.2002855900	0.000000e+00
105.2007788700	0.000000e+00
105.2012721600	0.000000e+00
105.2017654500	0.000000e+00
105.2022587300	0.000000e+00
105.2027520200	0.000000e+00
105.2032453000	0.000000e+00
105.2037385900	0.000000e+00
105.2042318800	0.000000e+00
105.2047251600	0.000000e+00
105.2052184500	0.000000e+00
105.2057117400	0.000000e+00
105.2062050200	0.000000e+00
105.2066983100	0.000000e+00
105.2071916000	0.000000e+00
105.2076848800	0.000000e+00
105.2081781700	0.000000e+00
105.2086714600	0.000000e+00
105.2091647400	0.000000e+00
105.2096580300	0.000000e+00
105.2101513200	0.000000e+00
105.2106446000	0.000000e+00
105.2111378900	0.000000e+00
105.2116311800	0.000000e+00
105.2121244600	0.000000e+00
105.2126177500	0.000000e+00
105.2131110300	0.000000e+00
105.2136043200	0.000000e+00
105.2140976100	0.000000e+00
105.2145908900	0.000000e+00
105.2150841800	0.000000e+00
105.2155774700	0.000000e+00
105.2160707500	0.000000e+00
105.2165640400	0.000000e+00
105.2170573300	0.000000e+00
105.2175506100	0.000000e+00
105.2180439000	0.000000e+00
105.2185371900	0.000000e+00
105.2190304700	0.000000e+00
105.2195237600	0.000000e+00
105.2200170500	0.000000e+00
105.2205103300	0.000000e+00
105.2210036200	0.000000e+00
105.2214969100	0.000000e+00
105.2219901900	0.000000e+00
105.2224834800	2.377995e-02
105.2229767600	1.583738e+00
105.2234700500	4.172036e+00
105.2239633400	7.281997e+00
105.2244566200	1.070401e+01
105.2249499100	1.343615e+01
105.2254432000	1.384271e+01
105.2259364800	0.000000e+00
105.2264297700	0.000000e+00
105.2269230600	0.000000e+00
105.2274163400	0.000000e+00
105.2279096300	0.000000e+00
105.2284029200	0.000000e+00
105.2288962000	0.000000e+00
105.2293894900	0.000000e+00
105.2298827800	0.000000e+00
105.2303760600	0.000000e+00
105.2308693500	0.000000e+00
105.2313626400	0.000000e+00
105.2318559200	0.000000e+00
105.2323492100	0.000000e+00
105.2328424900	0.000000e+00
105.2333357800	0.000000e+00
105.2338290700	0.000000e+00
105.2343223500	0.000000e+00
105.2348156400	0.000000e+00
105.2353089300	0.000000e+00
105.2358022100	0.000000e+00
105.2362955000	0.000000e+00
105.2367887900	0.000000e+00
105.2372820700	0.000000e+00
105.2377753600	0.000000e+00
105.2382686500	0.000000e+00
105.2387619300	0.000000e+00
105.2392552200	0.000000e+00
105.2397485100	0.000000e+00
105.2402417900	0.000000e+00
105.2407350800	0.000000e+00
105.2412283700	0.000000e+00
105.2417216500	0.000000e+00
105.2422149400	0.000000e+00
105.2427082200	0.000000e+00
105.2432015100	0.000000e+00
105.2436948000	0.000000e+00
105.2441880800	0.000000e+00
105.2446813700	0.000000e+00
105.2451746600	0.000000e+00
105.2456679400	0.000000e+00
105.2461612300	0.000000e+00
105.2466545200	0.000000e+00
105.2471478000	0.000000e+00
105.2476410900	0.000000e+00
105.2481343800	0.000000e+00
105.2486276600	0.000000e+00
105.2491209500	0.000000e+00
105.2496142400	0.000000e+00
105.2501075200	0.000000e+00
105.2506008100	0.000000e+00
105.2510941000	0.000000e+00
105.2515873800	0.000000e+00
105.2520806700	0.000000e+00
105.2525739500	0.000000e+00
105.2530672400	0.000000e+00
105.2535605300	0.000000e+00
105.2540538100	0.000000e+00
105.2545471000	0.000000e+00
105.2550403900	0.000000e+00
105.2555336700	1.276503e-01
105.2560269600	0.000000e+00
105.2565202500	0.000000e+00
105.2570135300	0.000000e+00
105.2575068200	1.225957e-01
105.2580001100	6.242420e-01
105.2584933900	1.488416e+00
105.2589866800	2.823160e+00
105.2594799700	4.264182e+00
105.2599732500	0.000000e+00
105.2604665400	0.000000e+00
105.2609598300	0.000000e+00
105.2614531100	0.000000e+00
105.2619464000	0.000000e+00
105.2624396800	0.000000e+00
105.2629329700	0.000000e+00
105.2634262600	0.000000e+00
105.2639195400	0.000000e+00
105.2644128300	0.000000e+00
105.2649061200	0.000000e+00
105.2653994000	0.000000e+00
105.2658926900	0.000000e+00
105.2663859800	0.000000e+00
105.2668792600	1.555304e+00
105.2673725500	2.320499e+00
105.2678658400	3.174014e+00
105.2683591200	3.449426e+00
105.2688524100	3.095424e+00
105.2693457000	2.894185e+00
105.2698389800	3.126369e+00
105.2703322700	3.644270e+00
105.2708255600	4.411200e+00
105.2713188400	5.160234e+00
105.2718121300	5.573450e+00
105.2723054100	5.174565e+00
105.2727987000	4.264984e+00
105.2732919900	3.543166e+00
105.2737852700	2.922527e+00
105.2742785600	0.000000e+00
105.2747718500	0.000000e+00
105.2752651300	0.000000e+00
105.2757584200	0.000000e+00
105.2762517100	0.000000e+00
105.2767449900	0.000000e+00
105.2772382800	0.000000e+00
105.2777315700	0.000000e+00
105.2782248500	0.000000e+00
105.2787181400	0.000000e+00
105.2792114300	0.000000e+00
105.2797047100	0.000000e+00
105.2801980000	0.000000e+00
105.2806912900	0.000000e+00
105.2811845700	0.000000e+00
105.2816778600	0.000000e+00
105.2821711500	0.000000e+00
105.2826644300	0.000000e+00
105.2831577200	0.000000e+00
105.2836510000	0.000000e+00
105.2841442900	0.000000e+00
105.2846375800	0.000000e+00
105.2851308600	0.000000e+00
105.2856241500	0.000000e+00
105.2861174400	0.000000e+00
105.2866107200	0.000000e+00
105.2871040100	0.000000e+00
105.2875973000	0.000000e+00
105.2880905800	0.000000e+00
105.2885838700	0.000000e+00
105.2890771600	0.000000e+00
105.2895704400	3.785141e+00
105.2900637300	2.889746e+00
105.2905570200	2.891875e+00
105.2910503000	4.138818e+00
105.2915435900	6.009491e+00
105.2920368800	7.698481e+00
105.2925301600	8.605945e+00
105.2930234500	0.000000e+00
105.2935167300	0.000000e+00
105.2940100200	0.000000e+00
105.2945033100	2.397187e+00
105.2949965900	8.297285e-01
105.2954898800	2.335099e-01
105.2959831700	5.117288e-01
105.2964764500	1.523866e+00
105.2969697400	3.013911e+00
105.2974630300	5.195974e+00
105.2979563100	0.000000e+00
105.2984496000	0.000000e+00
105.2989428900	0.000000e+00
105.2994361700	0.000000e+00
105.2999294600	0.000000e+00
105.3004227500	0.000000e+00
105.3009160300	0.000000e+00
105.3014093200	0.000000e+00
105.3019026100	0.000000e+00
105.3023958900	0.000000e+00
105.3028891800	0.000000e+00
105.3033824600	0.000000e+00
105.3038757500	0.000000e+00
105.3043690400	0.000000e+00
105.3048623200	0.000000e+00
105.3053556100	0.000000e+00
105.3058489000	0.000000e+00
105.3063421800	0.000000e+00
105.3068354700	0.000000e+00
105.3073287600	0.000000e+00
105.3078220400	0.000000e+00
105.3083153300	0.000000e+00
105.3088086200	0.000000e+00
105.3093019000	0.000000e+00
105.3097951900	0.000000e+00
105.3102884800	0.000000e+00
105.3107817600	0.000000e+00
105.3112750500	0.000000e+00
105.3117683400	0.000000e+00
105.3122616200	0.000000e+00
105.3127549100	0.000000e+00
105.3132481900	2.183690e+00
105.3137414800	2.271862e+00
105.3142347700	2.680562e+00
105.3147280500	3.353947e+00
105.3152213400	3.947992e+00
105.3157146300	3.963912e+00
105.3162079100	3.258894e+00
105.3167012000	0.000000e+00
105.3171944900	0.000000e+00
105.3176877700	0.000000e+00
105.3181810600	0.000000e+00
105.3186743500	0.000000e+00
105.3191676300	0.000000e+00
105.3196609200	0.000000e+00
105.3201542100	0.000000e+00
105.3206474900	0.000000e+00
105.3211407800	0.000000e+00
105.3216340700	0.000000e+00
105.3221273500	0.000000e+00
105.3226206400	0.000000e+00
105.3231139200	1.959326e+00
105.3236072100	1.822620e+00
105.3241005000	1.867596e+00
105.3245937800	2.297877e+00
105.3250870700	2.930132e+00
105.3255803600	3.599169e+00
105.3260736400	3.984211e+00
105.3265669300	3.836921e+00
105.3270602200	3.254390e+00
105.3275535000	2.272661e+00
105.3280467900	1.399516e+00
105.3285400800	8.329080e-01
105.3290333600	5.434629e-01
105.3295266500	4.861685e-01
105.3300199400	5.366710e-01
105.3305132200	8.275342e-01
105.3310065100	1.568648e+00
105.3314998000	2.627118e+00
105.3319930800	3.731354e+00
105.3324863700	0.000000e+00
105.3329796500	0.000000e+00
105.3334729400	0.000000e+00
105.3339662300	0.000000e+00
105.3344595100	0.000000e+00
105.3349528000	0.000000e+00
105.3354460900	0.000000e+00
105.3359393700	0.000000e+00
105.3364326600	0.000000e+00
105.3369259500	0.000000e+00
105.3374192300	0.000000e+00
105.3379125200	0.000000e+00
105.3384058100	0.000000e+00
105.3388990900	0.000000e+00
105.3393923800	0.000000e+00
105.3398856700	0.000000e+00
105.3403789500	0.000000e+00
105.3408722400	0.000000e+00
105.3413655300	0.000000e+00
105.3418588100	0.000000e+00
105.3423521000	1.226581e+00
105.3428453800	1.373097e-01
105.3433386700	0.000000e+00
105.3438319600	0.000000e+00
105.3443252400	0.000000e+00
105.3448185300	0.000000e+00
105.3453118200	0.000000e+00
105.3458051000	0.000000e+00
105.3462983900	0.000000e+00
105.3467916800	0.000000e+00
105.3472849600	0.000000e+00
105.3477782500	1.194031e-01
105.3482715400	3.906145e-01
105.3487648200	4.215396e-01
105.3492581100	4.146680e-01
105.3497514000	9.057012e-01
105.3502446800	1.928455e+00
105.3507379700	0.000000e+00
105.3512312600	0.000000e+00
105.3517245400	0.000000e+00
105.3522178300	0.000000e+00
105.3527111100	0.000000e+00
105.3532044000	0.000000e+00
105.3536976900	0.000000e+00
105.3541909700	0.000000e+00
105.3546842600	0.000000e+00
105.3551775500	0.000000e+00
105.3556708300	0.000000e+00
105.3561641200	0.000000e+00
105.3566574100	0.000000e+00
105.3571506900	4.206464e+00
105.3576439800	8.246811e-01
105.3581372700	0.000000e+00
105.3586305500	0.000000e+00
105.3591238400	0.000000e+00
105.3596171300	1.807985e-01
105.3601104100	5.779552e-01
105.3606037000	9.666903e-01
105.3610969900	1.421777e+00
105.3615902700	2.327710e+00
105.3620835600	4.134028e+00
105.3625768400	6.776883e+00
105.3630701300	9.522885e+00
105.3635634200	1.028049e+01
105.3640567000	7.528408e+00
105.3645499900	3.192922e+00
105.3650432800	5.241340e-01
105.3655365600	0.000000e+00
105.3660298500	0.000000e+00
105.3665231400	0.000000e+00
105.3670164200	0.000000e+00
105.3675097100	0.000000e+00
105.3680030000	0.000000e+00
105.3684962800	0.000000e+00
105.3689895700	0.000000e+00
105.3694828600	0.000000e+00
105.3699761400	0.000000e+00
105.3704694300	0.000000e+00
105.3709627200	0.000000e+00
105.3714560000	0.000000e+00
105.3719492900	0.000000e+00
105.3724425700	0.000000e+00
105.3729358600	0.000000e+00
105.3734291500	0.000000e+00
105.3739224300	0.000000e+00
105.3744157200	0.000000e+00
105.3749090100	0.000000e+00
105.3754022900	0.000000e+00
105.3758955800	1.483581e-01
105.3763888700	2.279896e-01
105.3768821500	1.020343e-01
105.3773754400	0.000000e+00
105.3778687300	0.000000e+00
105.3783620100	0.000000e+00
105.3788553000	0.000000e+00
105.3793485900	0.000000e+00
105.3798418700	0.000000e+00
105.3803351600	0.000000e+00
105.3808284500	0.000000e+00
105.3813217300	0.000000e+00
105.3818150200	0.000000e+00
105.3823083100	0.000000e+00
105.3828015900	0.000000e+00
105.3832948800	0.000000e+00
105.3837881600	0.000000e+00
105.3842814500	0.000000e+00
105.3847747400	0.000000e+00
105.3852680200	0.000000e+00
105.3857613100	0.000000e+00
105.3862546000	0.000000e+00
105.3867478800	0.000000e+00
105.3872411700	0.000000e+00
105.3877344600	0.000000e+00
105.3882277400	0.000000e+00
105.3887210300	0.000000e+00
105.3892143200	0.000000e+00
105.3897076000	0.000000e+00
105.3902008900	0.000000e+00
105.3906941800	0.000000e+00
105.3911874600	0.000000e+00
105.3916807500	0.000000e+00
105.3921740400	0.000000e+00
105.3926673200	0.000000e+00
105.3931606100	0.000000e+00
105.3936538900	0.000000e+00
105.3941471800	0.000000e+00
105.3946404700	0.000000e+00
105.3951337500	0.000000e+00
105.3956270400	0.000000e+00
105.3961203300	0.000000e+00
105.3966136100	0.000000e+00
105.3971069000	0.000000e+00
105.3976001900	0.000000e+00
105.3980934700	0.000000e+00
105.3985867600	0.000000e+00
105.3990800500	0.000000e+00
105.3995733300	0.000000e+00
105.4000666200	1.859592e+00
105.4005599100	8.451898e-01
105.4010531900	1.114069e-01
105.4015464800	0.000000e+00
105.4020397700	0.000000e+00
105.4025330500	4.143781e-01
105.4030263400	7.620864e-01
105.4035196200	1.063899e+00
105.4040129100	1.391017e+00
105.4045062000	1.654738e+00
105.4049994800	1.700243e+00
105.4054927700	0.000000e+00
105.4059860600	0.000000e+00
105.4064793400	0.000000e+00
105.4069726300	0.000000e+00
105.4074659200	0.000000e+00
105.4079592000	0.000000e+00
105.4084524900	0.000000e+00
105.4089457800	0.000000e+00
105.4094390600	5.682437e+00
105.4099323500	6.768413e+00
105.4104256400	6.805475e+00
105.4109189200	5.805908e+00
105.4114122100	4.025836e+00
105.4119055000	2.442084e+00
105.4123987800	1.312026e+00
105.4128920700	5.934519e-01
105.4133853500	0.000000e+00
105.4138786400	0.000000e+00
105.4143719300	0.000000e+00
105.4148652100	0.000000e+00
105.4153585000	0.000000e+00
105.4158517900	0.000000e+00
105.4163450700	0.000000e+00
105.4168383600	0.000000e+00
105.4173316500	0.000000e+00
105.4178249300	0.000000e+00
105.4183182200	0.000000e+00
105.4188115100	0.000000e+00
105.4193047900	0.000000e+00
105.4197980800	0.000000e+00
105.4202913700	0.000000e+00
105.4207846500	0.000000e+00
105.4212779400	0.000000e+00
